n_samples,epsilon,run_idx,seed,dp_mse,dp_runtime_s,timestamp
200,1.0,7,200107,0.008376025632170138,0.04899266600841656,2026-01-26 23:36:14
200,1.0,5,200105,0.009746344408541899,0.07181600003968924,2026-01-26 23:36:14
200,1.0,6,200106,0.006450378222510655,0.06793283298611641,2026-01-26 23:36:14
200,1.0,9,200109,0.00627935745129421,0.053225208015646785,2026-01-26 23:36:14
200,1.0,8,200108,0.015406476981504205,0.07373462500981987,2026-01-26 23:36:14
200,1.0,10,200110,0.01472901974684477,0.056329624960199,2026-01-26 23:36:14
200,1.0,12,200112,0.010391816796599127,0.06023483304306865,2026-01-26 23:36:14
200,1.0,11,200111,0.0074578968396633175,0.0857010000036098,2026-01-26 23:36:14
200,1.0,13,200113,0.007378508886718187,0.09010779100935906,2026-01-26 23:36:14
200,1.0,14,200114,0.00895663653443653,0.08476295799482614,2026-01-26 23:36:14
200,1.0,16,200116,0.012626360051458731,0.06892562500433996,2026-01-26 23:36:14
200,1.0,19,200119,0.010048477119536275,0.04817145800916478,2026-01-26 23:36:14
200,1.0,15,200115,0.011030338348511075,0.08385612501297146,2026-01-26 23:36:14
200,1.0,17,200117,0.009752764164880854,0.07395079196430743,2026-01-26 23:36:14
200,1.0,18,200118,0.01390386007600355,0.07145100005436689,2026-01-26 23:36:14
500,0.1,0,500010,0.17105067154063197,0.3970289580174722,2026-01-26 23:36:19
500,0.1,1,500011,0.04834157631816115,0.3675299169844948,2026-01-26 23:36:19
500,0.1,2,500012,0.03814529072604982,0.3131811250350438,2026-01-26 23:36:19
500,0.1,6,500016,0.1443949261074322,0.3014707500115037,2026-01-26 23:36:19
500,0.1,3,500013,0.13416848968635225,0.3540277080028318,2026-01-26 23:36:19
500,0.1,5,500015,0.41996307901490987,0.33457479102071375,2026-01-26 23:36:19
500,0.1,4,500014,0.04880049527673937,0.37217579199932516,2026-01-26 23:36:19
500,0.1,7,500017,0.12430102047384813,0.2261713330517523,2026-01-26 23:36:19
500,0.1,8,500018,0.04462709631840197,0.2720064999884926,2026-01-26 23:36:19
500,0.1,9,500019,0.07388408649346942,0.26598079199902713,2026-01-26 23:36:19
500,0.1,10,500020,0.10663578611338272,0.25617920799413696,2026-01-26 23:36:19
500,0.1,13,500023,0.15045985307249088,0.20085033302893862,2026-01-26 23:36:19
500,0.1,12,500022,0.14765315392156858,0.23668841598555446,2026-01-26 23:36:19
500,0.1,11,500021,0.12979248396374224,0.26353854197077453,2026-01-26 23:36:19
500,0.1,14,500024,0.12912175089117828,0.21978108398616314,2026-01-26 23:36:19
500,0.1,15,500025,0.26105999154067605,0.2293044169782661,2026-01-26 23:36:19
500,0.1,16,500026,0.12285630355719854,0.2736542909988202,2026-01-26 23:36:19
500,0.1,18,500028,0.14336472587246643,0.2522067500394769,2026-01-26 23:36:19
500,0.1,17,500027,0.09109849444019559,0.3326152079971507,2026-01-26 23:36:19
500,0.1,19,500029,0.16484878333898434,0.2927938750362955,2026-01-26 23:36:19
500,0.2,0,500020,0.045691603185480545,0.14684124995255843,2026-01-26 23:36:24
500,0.2,3,500023,0.056220987022645795,0.11509154096711427,2026-01-26 23:36:24
500,0.2,1,500021,0.03575181112425839,0.15790400002151728,2026-01-26 23:36:24
500,0.2,2,500022,0.0373585999222198,0.1569915830041282,2026-01-26 23:36:24
500,0.2,4,500024,0.025116387071197586,0.13970508298370987,2026-01-26 23:36:24
500,0.2,5,500025,0.06310919796364658,0.13736558402888477,2026-01-26 23:36:24
500,0.2,9,500029,0.051249021666202155,0.12205454200739041,2026-01-26 23:36:24
500,0.2,10,500030,0.05477778277356062,0.13174350000917912,2026-01-26 23:36:24
500,0.2,6,500026,0.0334454680159158,0.15448054199805483,2026-01-26 23:36:24
500,0.2,8,500028,0.036913925201505465,0.17626716702943668,2026-01-26 23:36:24
500,0.2,7,500027,0.032038434792717264,0.1954704590025358,2026-01-26 23:36:24
500,0.2,11,500031,0.016822391143695343,0.30508858402026817,2026-01-26 23:36:24
500,0.2,12,500032,0.02964585068080327,0.2777157500386238,2026-01-26 23:36:24
500,0.2,13,500033,0.030384115537497428,0.3124245830113068,2026-01-26 23:36:24
500,0.2,14,500034,0.09959113633900592,0.32601924997288734,2026-01-26 23:36:24
